date,product_price,gdp_usa,gdp_china,gdp_eu,gdp_total,gdp_usa_yoy_change,gdp_china_yoy_change,gdp_eu_yoy_change
2011-10-07,87.52091584734187,13693.893603000579,6454.581960469281,11854.229371937254,32002.704935407113,-0.559746806611372,5.231836196291373,6.763273084709431
2011-10-14,90.42713510900151,13825.885376467793,6519.668454475817,11768.737017367597,32114.290848311204,1.42864853949356,7.234745793641673,0.45260338732995287
2011-10-21,89.86157489304239,13839.879524991235,6311.644633596215,11746.888676125529,31898.41283471298,1.9040160404204753,8.172409970915261,3.5619322384216723
2011-10-28,91.42172304841489,13568.909094254997,6751.414587102036,11698.727137020369,32019.0508183774,-0.009139948255720842,11.929474987206401,0.3053259968984534
2011-11-04,88.24656609219247,14136.802068635507,6214.560457602705,12076.438637096131,32427.80116333434,6.414875184955915,2.427154327700709,-0.2422429839003537
2011-11-11,90.47030241825499,14187.824187477367,6198.914699429572,12086.622306636102,32473.36119354304,4.62074613546668,5.4462408128201245,5.105448638662269
2011-11-18,89.96132167088395,14182.104454842945,6577.566317806434,11760.59220692135,32520.262979570733,3.497035366636636,2.4620031540525833,4.985067149171796
2011-11-25,93.28259028799057,14188.237204804384,6784.624777759983,12084.827077215674,33057.68905978004,-0.16737141838989444,7.043438197104734,2.8101722413373498
2011-12-02,91.09439034164264,13924.135385502195,6957.227258052053,11845.642605028868,32727.005248583115,-1.1659158014556414,12.773487746982726,-2.2996607108129785
2011-12-09,95.48898106283227,14303.82555432796,6567.100708701855,11826.33911188415,32697.265374913964,5.405895872939581,4.921246217816222,-4.493457747318585
2011-12-16,95.02127047911706,14418.230516529602,6927.3435671662555,12068.395293074811,33413.96937677067,1.1255253421301292,9.296582701085532,2.6402547776054552
2011-12-23,97.41451518145658,14377.264110381575,6748.295876499288,12476.526487290277,33602.08647417114,1.6328455609036396,13.361974289818024,2.166182303168296
2011-12-30,99.07762706738372,14661.303775770652,6770.106324130431,12574.797581972474,34006.20768187356,3.5715616650267235,6.739966945889653,4.113370174895947
2012-01-06,101.2536462522202,14923.343641458541,7035.288125069758,12554.978341249624,34513.610107777924,2.0820006822793724,11.575486107607812,2.626334474024139
2012-01-13,102.72734495185166,15454.29066906153,7036.983614785191,12679.2424879997,35170.51677184642,4.197807698961031,11.881663158642342,-1.8093474422971378
2012-01-20,105.27594472115749,15042.309783897823,6628.211176221904,12707.668795879468,34378.18975599919,1.0031784856805004,2.399664281280711,5.223701413837678
2012-01-27,109.776886715353,15155.048392733732,7300.209678821926,12521.546097580847,34976.80416913651,4.733961134958142,5.547443646295758,-0.09132487851022386
2012-02-03,110.14204746208561,15140.531355395047,7324.622661034188,12828.307653351872,35293.46166978111,2.970810313609329,8.75451950047701,1.4369680102309434
2012-02-10,111.48242314973496,14673.728865670077,6953.617999684522,12972.980705045615,34600.327570400215,-1.9360968746971796,6.328983850274383,1.0047180858310245
2012-02-17,109.0632648040012,15302.213352434723,7201.644334278369,13019.299706409844,35523.157393122936,0.5564385164287033,5.964433833457461,2.6538562936851307
2012-02-24,108.90080855408323,15390.075304441492,7256.207922279181,13166.10554643506,35812.38877315573,3.5719424936384803,3.8294853265762097,3.0375422383566164
2012-03-02,113.13627632229827,16153.459892614079,7238.3268311693855,13101.366349385678,36493.153073169146,7.718583461490014,4.521148730072033,3.437493494957655
2012-03-09,112.53607738218408,15412.823740421092,7096.580153767684,13056.20252720512,35565.606421393895,4.3286186082988065,4.641468601280541,1.643021733309502
2012-03-16,114.17953394488032,15592.760168166416,7092.467393637429,13242.654471738104,35927.88203354195,5.49661022233463,6.423359568777665,3.9772179643750682
2012-03-23,109.83946507864414,15516.781759426376,7242.409712046043,13015.067233968697,35774.25870544111,0.8705226180529602,4.339989431274915,0.3838238235907676
2012-03-30,110.55607916999361,15193.896982921095,7502.2303995539605,12832.267551584884,35528.394934059936,-2.30546175609766,8.84476616529799,0.6029763910503805
2012-04-06,106.28106415955928,15880.237080618304,7378.158599177943,12992.014934945866,36250.41061474211,4.875900424781765,5.4564802740611595,0.5658235115123089
2012-04-13,108.33128931115117,15755.845001753509,7189.488905921769,12852.190100345018,35797.52400802029,2.017339362708581,3.4899963093234954,0.2524345698987629
2012-04-20,110.05616565093564,15748.295691814385,7423.51580095657,12849.148547330726,36020.96004010168,3.3351758949114574,5.676671528739252,-1.584145930195624
2012-04-27,105.97515584874964,15214.756508899673,6660.812264417215,12940.706773909369,34816.27554722626,1.9747291737895356,-0.6881968432979613,1.3369294569048895
2012-05-04,108.10099529789125,15861.669153643761,7481.235791899959,12760.675193893188,36103.580139436905,4.536354413999089,6.001450839891986,3.275185975596284
2012-05-11,105.38870621895938,14981.402124947197,6860.930772481163,12826.437710208873,34668.770607637234,-3.1420587086373963,0.5674794222511048,-1.2054690511033916
2012-05-18,105.8984236988557,15515.731803892777,7127.556097691326,12422.14667042682,35065.43457201093,3.736392334688343,-0.6100584680199028,-0.2749479707880531
2012-05-25,101.70929692534897,15928.957862874688,6944.43653209247,12838.265802898692,35711.66019786585,3.7106438117844087,5.135156732115731,3.0581973996812506
2012-06-01,104.49495093243655,14914.12884114261,6880.043246481771,12730.16556186012,34524.3376494845,5.940189603021784,-2.504720487879164,2.576997762733746
2012-06-08,97.03172909597569,14965.509049393875,7365.330276439892,12481.996331184033,34812.8356570178,-0.2517866240493549,9.505386444893183,-2.340800047740954
2012-06-15,102.52721037785363,15085.008389713294,6991.582818809029,12744.606891360336,34821.19809988266,2.5254894319184373,7.09145650551235,6.745192183053694
2012-06-22,100.12520236284197,14824.231869728457,7129.734393849214,12736.687636392893,34690.653899970566,2.080859545928626,9.175812093596193,-2.2832490035398556
2012-06-29,104.61320103370409,14429.641101685458,7013.156311598338,12094.674112589291,33537.47152587309,-0.8608018298695397,7.38207551567398,-3.275647275551008
2012-07-06,103.58603222930765,14829.186113652915,7089.804630712151,12212.510341543797,34131.501085908865,6.917285821428454,6.667811220440778,-0.3049810315286061
2012-07-13,102.94937820939893,14410.580331845991,6972.0582108129765,12140.555504795708,33523.19404745468,0.7438759353012303,5.080266944448453,0.17794249814462315
2012-07-20,104.63042474953419,14789.548512084744,6652.331708311715,12033.85760490455,33475.73782530101,2.7413390068998567,4.151760961999851,-0.7674581733855823
2012-07-27,98.28687087369612,14298.75582065388,7104.088778083695,12365.782268212777,33768.62686695035,-2.38362952227944,9.840957457471555,2.071275426094754
2012-08-03,103.74755528455948,14965.61504206511,6760.346769889733,12075.130890943787,33801.09270289863,6.910821017381608,-1.6305064927477853,-0.059105611451781837
2012-08-10,101.1062950407935,14204.868933995238,6509.354589804925,12003.414231049399,32717.637754849562,2.5544273188414124,-3.8004681830687503,-0.033875243056025184
2012-08-17,98.2008615073956,14285.64026240257,6726.785282245444,11562.84009442162,32575.265639069636,2.886730314147634,3.6692287764308773,-2.4667831885101577
2012-08-24,100.3900690159308,14576.259831692258,7118.884310087333,12112.727191809156,33807.871333588744,2.2862537438181008,11.368281943644408,3.092639046804435
2012-08-31,95.22321587670955,13924.983936601438,6966.768476040397,11655.819978946678,32547.572391588514,-0.8224610252554165,8.931866932194477,-0.5857711142414845
2012-09-07,94.13531793134008,14330.920345014893,6701.925624591417,11920.307981119127,32953.153950725435,4.146734974183364,3.336187375275279,1.990233045342893
2012-09-14,93.45516040151944,14634.083216369156,6697.133112685603,11950.181036464439,33281.397365519195,4.19222575864866,8.837115575794297,-0.10993256258526873
2012-09-21,93.83698780030268,13751.712024894252,6703.398221816259,12183.699174706964,32638.809421417478,-1.1693554523000027,6.282201857005365,2.9582979009584065
2012-09-28,90.96484310526381,14289.831686711088,7222.257277873302,11581.924726985342,33094.01369156973,0.8419973666324632,19.796778648548518,4.822890278868397
2012-10-05,95.41935886855909,14324.644768847873,6870.425144981816,11204.737423289636,32399.807337119324,4.606076139726145,6.442604448426614,-5.478989213631824
2012-10-12,92.2997000105572,14504.3319301347,6896.855665744581,11942.816875039653,33344.00447091893,4.907074919206611,5.785374116835973,1.479171957153591
2012-10-19,92.78140330288225,13932.338473249958,7047.015467290739,12332.818092530959,33312.172033071656,0.6680617999005545,11.651017704327394,4.987954109042314
2012-10-26,90.98388614573118,13951.084152854248,6903.090358021114,12240.851857163178,33095.02636803854,2.8165496278625746,2.246577646243808,4.634048762683474
2012-11-02,88.17271209905266,14558.05569178747,6826.675851001589,12051.51338281844,33436.2449256075,2.9798367488399258,9.849697296774075,-0.2063957349240808
2012-11-09,93.77894651400779,14553.317610282003,6875.224619446048,11943.513811271378,33372.05604099943,2.5761062300675652,10.91013431881407,-1.184023888015029
2012-11-16,90.1595150780808,14610.435655605215,6941.203077559865,12293.257720318157,33844.896453483234,3.0202231419611536,5.528439276530173,4.529240569053328
2012-11-23,94.69223873443048,14717.726878436468,6991.283868242416,11954.714592237253,33663.725338916134,3.73189189036669,3.0459914476016703,-1.0766598822396944
2012-11-30,93.59335924345673,14493.546437819277,7202.523047927818,12350.010896148504,34046.0803818956,4.089381757304311,3.5257694017666097,4.257838159877569
2012-12-07,101.63277790754047,14858.00917294305,7104.629726264563,12429.146986277878,34391.78588548549,3.874373443036072,8.185180057471108,5.0971637857735175
2012-12-14,101.50811201598152,14970.212750986731,7302.562953495448,12630.22347382604,34902.999178308215,3.8283632226875364,5.416497430669254,4.655367736202853
2012-12-21,101.34379985539034,14763.195353545676,7177.76886715941,13092.080719932004,35033.04494063709,2.6843162941232013,6.3641695402797405,4.9336987603784355
2012-12-28,105.7322202491955,15639.054572236404,7264.795472757742,12636.774132430843,35540.62417742499,6.6689212052313485,7.306962770497538,0.49286320558525887
2013-01-04,103.59993860592242,15317.478568689421,6865.21689796403,12512.39024056493,34695.08570721838,2.6410631337064006,-2.4174024443958664,-0.3392128566623631
2013-01-11,108.46914813948023,14911.812770172692,7551.929563087165,12699.78275617266,35163.525089432515,-3.5102089801820724,7.317708502546982,0.16199917457531132
2013-01-18,109.61294255176033,15563.904569617658,7478.660396540547,12381.677843053989,35424.2428092122,3.467517909238782,12.830750223673482,-2.5653088545334435
2013-01-25,111.46511084837483,15161.664026910257,7670.170781469671,12697.332288986408,35529.167097366335,0.0436530059494622,5.067814746760102,1.4038696981638843
2013-02-01,114.1133588063149,15779.43891644025,6865.265745338318,12830.460020151251,35475.16468192982,4.219849000329434,-6.27140723766666,0.016778259904115522
2013-02-08,114.21419976823034,15971.136114306752,8000.000539942923,12867.90129378439,36839.03794803406,8.841701114377432,15.04803025282484,-0.8099866457086047
2013-02-15,114.25191438884654,15444.5062642523,7552.349126585705,13078.359139806127,36075.21453064413,0.9298845110856879,4.869787732199615,0.45362987816623956
2013-02-22,110.93467965258077,16048.188704724553,7862.697256001444,12908.262481801557,36819.148442527556,4.276219493826217,8.35821327363182,-1.9583852166772053
2013-03-01,112.8248770526086,15936.374123815001,7422.932736844844,13391.348548022394,36750.65540868224,-1.3438964174996126,2.5503947249316816,2.2133737115924035
2013-03-08,115.22425984094663,16105.478040606728,7813.828474562234,13172.484474297758,37091.790989466725,4.494012984584428,10.106957228035407,0.8906260978285507
2013-03-15,114.97388995875019,16466.11171019908,7469.351071296446,13196.71343864684,37132.17622014236,5.601006701915834,5.313858446457087,-0.346917101773736
2013-03-22,112.56590226173185,15840.813178262411,7581.19185257003,13141.988785706228,36563.99381653867,2.0882643312243987,4.677754421439362,0.9751893667231393
2013-03-29,119.25545234573973,15699.636327497386,8153.615116199372,13259.863408071757,37113.114851768514,3.3285689980969035,8.682547481934687,3.332192496516817
2013-04-05,116.85107289003882,15660.346093139799,7695.353165791862,13410.985069581668,36766.68432851333,-1.3846832787331675,4.2991020367773025,3.224827994223256
2013-04-12,114.39889885364374,15673.641316376863,7787.00923577481,13017.247012859225,36477.8975650109,-0.5217345395787887,8.311026523191112,1.284270705813606
2013-04-19,111.98796790463376,15878.238870498102,7927.851278495127,13045.757156566979,36851.84730556021,0.82512534198389,6.793755022028369,1.5301294752102068
2013-04-26,110.88575864504183,15975.256078586915,7836.028333561088,13098.682304556924,36909.96671670493,4.998434048171574,17.643735065496525,1.2207643168768767
2013-05-03,108.5391577426702,15915.742843041373,7745.660756933494,12826.433351868181,36487.83695184305,0.34090793896801586,3.5345091691914243,0.5153187976014273
2013-05-10,109.53294189680211,16034.148001999476,7775.164632768148,12902.719591549529,36712.032226317155,7.027018354304992,13.325216222176861,0.5947238279568445
2013-05-17,109.54316128331632,15728.939737093597,8206.973982444893,12930.4592025414,36866.37292207989,1.374140362153775,15.144291675279842,4.091986237167133
2013-05-24,106.1129546323275,16102.75141362425,7632.695841730964,13181.05964812991,36916.506903485126,1.0910541182020506,9.910945351114187,2.6700946256605906
2013-05-31,108.45723277691877,15508.154586145252,7661.256611684384,12980.522599707458,36149.933797537095,3.9829731346020303,11.354774050324457,1.966644004987761
2013-06-07,107.33408036509132,16341.495472823899,7819.445233837358,12899.012984228297,37059.95369088955,9.194384359987762,6.165574934909324,3.3409451659781597
2013-06-14,103.54397502250985,15622.560814353867,7798.1921564192235,12979.362317082048,36400.11528785514,3.5634877406308885,11.536863089717286,1.8419981700718902
2013-06-21,105.73083163973375,15086.918602510212,7781.541385139362,12683.2004024292,35551.660390078774,1.7720090665754418,9.142093594011836,-0.41994618609364487
2013-06-28,105.74279741873781,14936.844308818929,7622.862045521633,12730.753185021762,35290.459539362324,3.515009164533045,8.693742258602821,5.25916669197708
2013-07-05,110.85451852860658,15326.3320796523,7186.685529915109,12545.81366990316,35058.83127947057,3.3524831517332876,1.3664819307330767,2.729195874050161
2013-07-12,107.44979988739884,15027.165509669152,7775.370730838911,12558.20459123953,35360.74083174759,4.278697759732597,11.521884868661548,3.4401151271772124
2013-07-19,102.63089384938539,15232.782475453454,7115.506533109549,12295.705032504595,34643.9940410676,2.99694046107315,6.962593645460036,2.1759226026849987
2013-07-26,105.78314427920729,15082.178180297738,7409.457459915529,11806.703109933067,34298.33875014633,5.478954738930786,4.298491916006242,-4.521179058092162
2013-08-02,101.21346862621121,14843.188385508449,7140.957336872369,12269.827432551341,34253.97315493216,-0.8180529581480411,5.630045024877384,1.6123762414333331
2013-08-09,105.99268411114313,14540.537994947328,7269.788602261302,12568.069410204816,34378.396007413445,2.363056375330319,11.68217220256189,4.704121413179396
